Address       True          Mine
136e30 1543118e16a9ec38a1e20556419aded1,    0000
136e40 55ef758a567c961359c77606a2ada58b,    0000
136e50 95c64de87948c2622ad2fe4291400da3,    0000
136e60 55ef758a567c961359c77606a2ada58b,    0000
136e70 95c64de87948c2622ad2fe4291400da3,    0000
136e80 a531fdbda81e27ab1648a4b56d5eb9e,    0000
136e90 c32c4884a00ac9efed4ef314258e4e2d,    0000
136ea0 a531fdbda81e27ab1648a4b56d5eb9e,    0000
136eb0 c32c4884a00ac9efed4ef314258e4e2d,    0000
136ec0 53f9d2c1e40462b043053e55576fba1f,    0000
136ed0 794a20bc2925f5b3d74c7b233d1a2aff,    0000
136ee0 53f9d2c1e40462b043053e55576fba1f,    0000
136ef0 794a20bc2925f5b3d74c7b233d1a2aff,    0000
136f00 f14e6dcb45803c1d7f62451fa38f4373,    0000
136f10 fe6bb34fc54fbc81544eeb20131c1b99,    0000
136f20 f14e6dcb45803c1d7f62451fa38f4373,    0000
136f30 fe6bb34fc54fbc81544eeb20131c1b99,    0000
136f40 c2fe2f389775e32678e50dc04bb3cdc5,    0000
136f50 337f29466f1f6cbfebc7b62cb60408c1,    0000
136f60 c2fe2f389775e32678e50dc04bb3cdc5,    0000
136f70 337f29466f1f6cbfebc7b62cb60408c1,    0000
136f80 106ad83b4611174af76f4a82caf8306,    0000
136f90 caf19d223a7a5386f43fe5dbc2098599,    0000
136fa0 106ad83b4611174af76f4a82caf8306,    0000
136fb0 caf19d223a7a5386f43fe5dbc2098599,    0000
136fc0 e1bc70464e7b9fe311a3b6348b881ac8,    0000
136fd0 fb9cbac7f7ddb8547fdce0b8736974bd,    0000
136fe0 e1bc70464e7b9fe311a3b6348b881ac8,    0000
136ff0 fb9cbac7f7ddb8547fdce0b8736974bd,    0000
137000 8469c3cfc917e77be0559c1771744e04,    0000
137010 2fd8d8c29273f89db3b89822e0620e3f,    0000
137020 8469c3cfc917e77be0559c1771744e04,    0000
137030 2fd8d8c29273f89db3b89822e0620e3f,    0000
137040 9553ddbc6c805d261abe8c511212555a,    0000
137050 9ae432ad59178ce0676524dbcc5a8de0,    0000
137060 9553ddbc6c805d261abe8c511212555a,    0000
137070 9ae432ad59178ce0676524dbcc5a8de0,    0000
137080 ba670a9b5bdafbc32db0b29a97ce7907,    0000
137090 fb2d4d0f9b97bacfd323e68287b5e737,    0000
1370a0 ba670a9b5bdafbc32db0b29a97ce7907,    0000
1370b0 fb2d4d0f9b97bacfd323e68287b5e737,    0000
1370c0 7068d665296009ca8db4297e3c54243c,    0000
1370d0 5d2d3ec411ab1622b5c4a40364ca0f8c,    0000
1370e0 7068d665296009ca8db4297e3c54243c,    0000
1370f0 5d2d3ec411ab1622b5c4a40364ca0f8c,    0000
137100 197192064aab9590620c01191239324a,    0000
137110 de3fbe6668fba67fc156d705ea28c4f7,    0000
137120 197192064aab9590620c01191239324a,    0000
137130 de3fbe6668fba67fc156d705ea28c4f7,    0000
137140 429ee0dc8ef569c4cc07f19d4547c14,    0000
137150 871168cb7bbff05542cc982121abcf28,    0000
137160 429ee0dc8ef569c4cc07f19d4547c14,    0000
137170 871168cb7bbff05542cc982121abcf28,    0000
137180 88eb44086156138780333c12b3dd290,    0000
137190 ccd36684500a4c6fcd5de0ef86e61e54,    0000
1371a0 88eb44086156138780333c12b3dd290,    0000
1371b0 ccd36684500a4c6fcd5de0ef86e61e54,    0000
1371c0 1aa189add79c250ebd70d1bb8afc257f,    0000
1371d0 d6fd62e28cbbd535b9ece2b34f2fda73,    0000
1371e0 1aa189add79c250ebd70d1bb8afc257f,    0000
1371f0 d6fd62e28cbbd535b9ece2b34f2fda73,    0000
137200 fa3ebb1bbee478f31d9404afe70797f,    0000
137210 5bce559a5b2a7491360c8c298140508,    0000
137220 fa3ebb1bbee478f31d9404afe70797f,    0000
137230 5bce559a5b2a7491360c8c298140508,    0000
137240 a6bde5b53db3a16d8608b296802d61bd,    0000
137250 aa1dae4f5e5718323cb22500eeb216c9,    0000
137260 a6bde5b53db3a16d8608b296802d61bd,    0000
137270 aa1dae4f5e5718323cb22500eeb216c9,    0000
137280 b895e15aa8aaef88103c5bd17e434825,    0000
137290 59ffb6262aaca8cd3303227f5a657f6e,    0000
1372a0 b895e15aa8aaef88103c5bd17e434825,    0000
1372b0 59ffb6262aaca8cd3303227f5a657f6e,    0000
1372c0 affecff7f0e3b5b3941b2c874168916,    0000
1372d0 7c5f01808a1374889a06d16c37c92f68,    0000
1372e0 affecff7f0e3b5b3941b2c874168916,    0000
1372f0 7c5f01808a1374889a06d16c37c92f68,    0000
137300 da78e86fdf6269ce5c4ee84434fb83ed,    0000
137310 4e71845a654529766f307d63eeda7a23,    0000
137320 da78e86fdf6269ce5c4ee84434fb83ed,    0000
137330 4e71845a654529766f307d63eeda7a23,    0000
137340 f016e2d7d7169361d4725bdc8fed25e,    0000
137350 2316a5054b5bb64adba4215946738bb0,    0000
137360 f016e2d7d7169361d4725bdc8fed25e,    0000
137370 2316a5054b5bb64adba4215946738bb0,    0000
137380 e41372bae47ae258fcaf87b0612b45fd,    0000
137390 ba268b38e6e860922dbd78c62e504c4c,    0000
1373a0 e41372bae47ae258fcaf87b0612b45fd,    0000
1373b0 ba268b38e6e860922dbd78c62e504c4c,    0000
1373c0 42d94133d9e15f3dc36eede3c7f10198,    0000
1373d0 8a0c01e02b71adecbc6aa1b432a702,    0000
1373e0 42d94133d9e15f3dc36eede3c7f10198,    0000
1373f0 8a0c01e02b71adecbc6aa1b432a702,    0000
137400 350343b9bc829c565dad6b43d46ed58,    0000
137410 77d603e7b8ccb67bed08dc6dcf88745,    0000
137420 350343b9bc829c565dad6b43d46ed58,    0000
137430 77d603e7b8ccb67bed08dc6dcf88745,    0000
137440 1c91a990a1b4e0de588043e5c97caaf3,    0000
137450 ef2618d42eeb25c84ea3f900bda4c0d0,    0000
137460 1c91a990a1b4e0de588043e5c97caaf3,    0000
137470 ef2618d42eeb25c84ea3f900bda4c0d0,    0000
137480 b02de39c6559b6bed15629bfdaf615a9,    0000
137490 a458b375ecaaaaa24c6674f26f8e50a,    0000
1374a0 b02de39c6559b6bed15629bfdaf615a9,    0000
1374b0 a458b375ecaaaaa24c6674f26f8e50a,    0000
1374c0 33e6cb8f58a9153c1973f524b807398c,    0000
1374d0 5df1f21e38ad75fcf31022f61a8254df,    0000
1374e0 33e6cb8f58a9153c1973f524b807398c,    0000
1374f0 5df1f21e38ad75fcf31022f61a8254df,    0000
137500 ef9abf72a914f48a1ed66e29d346e64,    0000
137510 5fdc47cdde504dfee741272823abfc5f,    0000
137520 ef9abf72a914f48a1ed66e29d346e64,    0000
137530 5fdc47cdde504dfee741272823abfc5f,    0000
137540 636e3a94da4c37a13df39b16d786d81d,    0000
137550 930fec7a8722d218afe371773c27acd7,    0000
137560 636e3a94da4c37a13df39b16d786d81d,    0000
137570 930fec7a8722d218afe371773c27acd7,    0000
137580 4bb523343e1756f9eadb6f1337777434,    0000
137590 1b7e066c56109bdc15ed855f479869f0,    0000
1375a0 4bb523343e1756f9eadb6f1337777434,    0000
1375b0 1b7e066c56109bdc15ed855f479869f0,    0000
1375c0 a7cecaff49ffcd8d42547810d6b973ab,    0000
1375d0 988c8257ded2e771713f2f4e73727849,    0000
1375e0 a7cecaff49ffcd8d42547810d6b973ab,    0000
1375f0 988c8257ded2e771713f2f4e73727849,    0000
137600 9779e78ba099aa343cf099e968e68c3a,    0000
137610 29cd1ee3c53cb0d5c8180ee4555baf6e,    0000
137620 9779e78ba099aa343cf099e968e68c3a,    0000
137630 29cd1ee3c53cb0d5c8180ee4555baf6e,    0000
137640 52740e06d4f090bac4431b60f268d067,    0000
137650 b3f3a65eb77bcbf071a7caa899da1b63,    0000
137660 52740e06d4f090bac4431b60f268d067,    0000
137670 b3f3a65eb77bcbf071a7caa899da1b63,    0000
137680 44d0cf9ea5b8df018c98aedbad679ded,    0000
137690 9ccfecdad25c1644b9167fda5c93e78,    0000
1376a0 44d0cf9ea5b8df018c98aedbad679ded,    0000
1376b0 9ccfecdad25c1644b9167fda5c93e78,    0000
1376c0 ad0e790fd3fe909a6dafabc718987977,    0000
1376d0 b267d679da333a4e49a98b3228d762f9,    0000
1376e0 ad0e790fd3fe909a6dafabc718987977,    0000
1376f0 b267d679da333a4e49a98b3228d762f9,    0000
137700 372b5845cc61f9a17f519d257fbda7fc,    0000
137710 4120e89fa3e370bad34a151fb7cf416f,    0000
137720 372b5845cc61f9a17f519d257fbda7fc,    0000
137730 4120e89fa3e370bad34a151fb7cf416f,    0000
137740 c657e64e88f5bb7bdb852d39cdb45c0,    0000
137750 6266e3cca5b07d6e5109fe6cb9296c6,    0000
137760 c657e64e88f5bb7bdb852d39cdb45c0,    0000
137770 6266e3cca5b07d6e5109fe6cb9296c6,    0000
137780 53234aedcf7dbdf3ecd0c06a6beb63f,    0000
137790 efaf3b189fdfbd99eb69367c3e79f4ac,    0000
1377a0 53234aedcf7dbdf3ecd0c06a6beb63f,    0000
1377b0 efaf3b189fdfbd99eb69367c3e79f4ac,    0000
1377c0 c902f27aa710e9aa4d9409a2226c3e16,    0000
1377d0 c18f8b42d1325da6c6d6f0411542b2b6,    0000
1377e0 c902f27aa710e9aa4d9409a2226c3e16,    0000
1377f0 c18f8b42d1325da6c6d6f0411542b2b6,    0000
137800 8469c3cfc917e77be0559c1771744e04,    0000
137810 2fd8d8c29273f89db3b89822e0620e3f,    0000
137820 8469c3cfc917e77be0559c1771744e04,    0000
137830 2fd8d8c29273f89db3b89822e0620e3f,    0000
137840 9553ddbc6c805d261abe8c511212555a,    0000
137850 9ae432ad59178ce0676524dbcc5a8de0,    0000
137860 9553ddbc6c805d261abe8c511212555a,    0000
137870 9ae432ad59178ce0676524dbcc5a8de0,    0000
137880 ba670a9b5bdafbc32db0b29a97ce7907,    0000
137890 fb2d4d0f9b97bacfd323e68287b5e737,    0000
1378a0 ba670a9b5bdafbc32db0b29a97ce7907,    0000
1378b0 fb2d4d0f9b97bacfd323e68287b5e737,    0000
1378c0 7068d665296009ca8db4297e3c54243c,    0000
1378d0 5d2d3ec411ab1622b5c4a40364ca0f8c,    0000
1378e0 7068d665296009ca8db4297e3c54243c,    0000
1378f0 5d2d3ec411ab1622b5c4a40364ca0f8c,    0000
137900 197192064aab9590620c01191239324a,    0000
137910 de3fbe6668fba67fc156d705ea28c4f7,    0000
137920 197192064aab9590620c01191239324a,    0000
137930 de3fbe6668fba67fc156d705ea28c4f7,    0000
137940 429ee0dc8ef569c4cc07f19d4547c14,    0000
137950 871168cb7bbff05542cc982121abcf28,    0000
137960 429ee0dc8ef569c4cc07f19d4547c14,    0000
137970 871168cb7bbff05542cc982121abcf28,    0000
137980 88eb44086156138780333c12b3dd290,    0000
137990 ccd36684500a4c6fcd5de0ef86e61e54,    0000
1379a0 88eb44086156138780333c12b3dd290,    0000
1379b0 ccd36684500a4c6fcd5de0ef86e61e54,    0000
1379c0 1aa189add79c250ebd70d1bb8afc257f,    0000
1379d0 d6fd62e28cbbd535b9ece2b34f2fda73,    0000
1379e0 1aa189add79c250ebd70d1bb8afc257f,    0000
1379f0 d6fd62e28cbbd535b9ece2b34f2fda73,    0000
137a00 fa3ebb1bbee478f31d9404afe70797f,    0000
137a10 5bce559a5b2a7491360c8c298140508,    0000
137a20 fa3ebb1bbee478f31d9404afe70797f,    0000
137a30 5bce559a5b2a7491360c8c298140508,    0000
137a40 a6bde5b53db3a16d8608b296802d61bd,    0000
137a50 aa1dae4f5e5718323cb22500eeb216c9,    0000
137a60 a6bde5b53db3a16d8608b296802d61bd,    0000
137a70 aa1dae4f5e5718323cb22500eeb216c9,    0000
137a80 b895e15aa8aaef88103c5bd17e434825,    0000
137a90 59ffb6262aaca8cd3303227f5a657f6e,    0000
137aa0 b895e15aa8aaef88103c5bd17e434825,    0000
137ab0 59ffb6262aaca8cd3303227f5a657f6e,    0000
137ac0 affecff7f0e3b5b3941b2c874168916,    0000
137ad0 7c5f01808a1374889a06d16c37c92f68,    0000
137ae0 affecff7f0e3b5b3941b2c874168916,    0000
137af0 7c5f01808a1374889a06d16c37c92f68,    0000
137b00 da78e86fdf6269ce5c4ee84434fb83ed,    0000
137b10 4e71845a654529766f307d63eeda7a23,    0000
137b20 da78e86fdf6269ce5c4ee84434fb83ed,    0000
137b30 4e71845a654529766f307d63eeda7a23,    0000
137b40 f016e2d7d7169361d4725bdc8fed25e,    0000
137b50 2316a5054b5bb64adba4215946738bb0,    0000
137b60 f016e2d7d7169361d4725bdc8fed25e,    0000
137b70 2316a5054b5bb64adba4215946738bb0,    0000
137b80 e41372bae47ae258fcaf87b0612b45fd,    0000
137b90 ba268b38e6e860922dbd78c62e504c4c,    0000
137ba0 e41372bae47ae258fcaf87b0612b45fd,    0000
137bb0 ba268b38e6e860922dbd78c62e504c4c,    0000
137bc0 42d94133d9e15f3dc36eede3c7f10198,    0000
137bd0 8a0c01e02b71adecbc6aa1b432a702,    0000
137be0 42d94133d9e15f3dc36eede3c7f10198,    0000
137bf0 8a0c01e02b71adecbc6aa1b432a702,    0000
137c00 350343b9bc829c565dad6b43d46ed58,    0000
137c10 77d603e7b8ccb67bed08dc6dcf88745,    0000
137c20 350343b9bc829c565dad6b43d46ed58,    0000
137c30 77d603e7b8ccb67bed08dc6dcf88745,    0000
137c40 1c91a990a1b4e0de588043e5c97caaf3,    0000
137c50 ef2618d42eeb25c84ea3f900bda4c0d0,    0000
137c60 1c91a990a1b4e0de588043e5c97caaf3,    0000
137c70 ef2618d42eeb25c84ea3f900bda4c0d0,    0000
137c80 b02de39c6559b6bed15629bfdaf615a9,    0000
137c90 a458b375ecaaaaa24c6674f26f8e50a,    0000
137ca0 b02de39c6559b6bed15629bfdaf615a9,    0000
137cb0 a458b375ecaaaaa24c6674f26f8e50a,    0000
137cc0 33e6cb8f58a9153c1973f524b807398c,    0000
137cd0 5df1f21e38ad75fcf31022f61a8254df,    0000
137ce0 33e6cb8f58a9153c1973f524b807398c,    0000
137cf0 5df1f21e38ad75fcf31022f61a8254df,    0000
137d00 ef9abf72a914f48a1ed66e29d346e64,    0000
137d10 5fdc47cdde504dfee741272823abfc5f,    0000
137d20 ef9abf72a914f48a1ed66e29d346e64,    0000
137d30 5fdc47cdde504dfee741272823abfc5f,    0000
137d40 636e3a94da4c37a13df39b16d786d81d,    0000
137d50 930fec7a8722d218afe371773c27acd7,    0000
137d60 636e3a94da4c37a13df39b16d786d81d,    0000
137d70 930fec7a8722d218afe371773c27acd7,    0000
137d80 4bb523343e1756f9eadb6f1337777434,    0000
137d90 1b7e066c56109bdc15ed855f479869f0,    0000
137da0 4bb523343e1756f9eadb6f1337777434,    0000
137db0 1b7e066c56109bdc15ed855f479869f0,    0000
137dc0 a7cecaff49ffcd8d42547810d6b973ab,    0000
137dd0 988c8257ded2e771713f2f4e73727849,    0000
137de0 a7cecaff49ffcd8d42547810d6b973ab,    0000
137df0 988c8257ded2e771713f2f4e73727849,    0000
137e00 9779e78ba099aa343cf099e968e68c3a,    0000
137e10 29cd1ee3c53cb0d5c8180ee4555baf6e,    0000
137e20 9779e78ba099aa343cf099e968e68c3a,    0000
137e30 29cd1ee3c53cb0d5c8180ee4555baf6e,    0000
137e40 52740e06d4f090bac4431b60f268d067,    0000
137e50 b3f3a65eb77bcbf071a7caa899da1b63,    0000
137e60 52740e06d4f090bac4431b60f268d067,    0000
137e70 b3f3a65eb77bcbf071a7caa899da1b63,    0000
137e80 44d0cf9ea5b8df018c98aedbad679ded,    0000
137e90 9ccfecdad25c1644b9167fda5c93e78,    0000
137ea0 44d0cf9ea5b8df018c98aedbad679ded,    0000
137eb0 9ccfecdad25c1644b9167fda5c93e78,    0000
137ec0 ad0e790fd3fe909a6dafabc718987977,    0000
137ed0 b267d679da333a4e49a98b3228d762f9,    0000
137ee0 ad0e790fd3fe909a6dafabc718987977,    0000
137ef0 b267d679da333a4e49a98b3228d762f9,    0000
137f00 372b5845cc61f9a17f519d257fbda7fc,    0000
137f10 4120e89fa3e370bad34a151fb7cf416f,    0000
137f20 372b5845cc61f9a17f519d257fbda7fc,    0000
137f30 4120e89fa3e370bad34a151fb7cf416f,    0000
137f40 c657e64e88f5bb7bdb852d39cdb45c0,    0000
137f50 6266e3cca5b07d6e5109fe6cb9296c6,    0000
137f60 c657e64e88f5bb7bdb852d39cdb45c0,    0000
137f70 6266e3cca5b07d6e5109fe6cb9296c6,    0000
137f80 53234aedcf7dbdf3ecd0c06a6beb63f,    0000
137f90 efaf3b189fdfbd99eb69367c3e79f4ac,    0000
137fa0 53234aedcf7dbdf3ecd0c06a6beb63f,    0000
137fb0 efaf3b189fdfbd99eb69367c3e79f4ac,    0000
137fc0 c902f27aa710e9aa4d9409a2226c3e16,    0000
137fd0 c18f8b42d1325da6c6d6f0411542b2b6,    0000
137fe0 c902f27aa710e9aa4d9409a2226c3e16,    0000
137ff0 c18f8b42d1325da6c6d6f0411542b2b6,    0000
138000 2a3ff3c4f5ae5679d6c4bce1cab36ba,    0000
138010 d2c705cd4ce7a20f8d17dec1846a47d0,    0000
138020 2a3ff3c4f5ae5679d6c4bce1cab36ba,    0000
138030 d2c705cd4ce7a20f8d17dec1846a47d0,    0000
138040 ea90daf3793bbc7ab7310808adde8dc5,    0000
138050 657b828c659659c93c217fac227d95c6,    0000
138060 ea90daf3793bbc7ab7310808adde8dc5,    0000
138070 657b828c659659c93c217fac227d95c6,    0000
138080 eae4adc6b923bc989a42f421bed946c7,    0000
138090 81653f69c717a33ba1367bb39e6e80c4,    0000
1380a0 eae4adc6b923bc989a42f421bed946c7,    0000
1380b0 81653f69c717a33ba1367bb39e6e80c4,    0000
1380c0 ccf68e21569ab0218f0e8e2b3644f72e,    0000
1380d0 74f4fb4bedf4e001a6c98f59e0d88ab2,    0000
1380e0 ccf68e21569ab0218f0e8e2b3644f72e,    0000
1380f0 74f4fb4bedf4e001a6c98f59e0d88ab2,    0000
138100 424872d1adcc0b3d33036a343f258f6d,    0000
138110 c950765d3fcceb8fe49e85f747c1445,    0000
138120 424872d1adcc0b3d33036a343f258f6d,    0000
138130 c950765d3fcceb8fe49e85f747c1445,    0000
138140 26721fd0264972693e48541a45c28329,    0000
138150 5dad4807bda057cde2981ba37f396875,    0000
138160 26721fd0264972693e48541a45c28329,    0000
138170 5dad4807bda057cde2981ba37f396875,    0000
138180 de6bfbd290e08dc3c2a62c6ba3f56081,    0000
138190 d9b3666132137912469b45842d30f9a3,    0000
1381a0 de6bfbd290e08dc3c2a62c6ba3f56081,    0000
1381b0 d9b3666132137912469b45842d30f9a3,    0000
1381c0 3684aeef475b54cb1d7e958fc0969cbc,    0000
1381d0 580f662822bc5a6a107e262d23454343,    0000
1381e0 3684aeef475b54cb1d7e958fc0969cbc,    0000
1381f0 580f662822bc5a6a107e262d23454343,    0000
138200 511efd2540a077facf9fb47631aa35d1,    0000
138210 dd96d86d60f75fee329228f83cecc80c,    0000
138220 511efd2540a077facf9fb47631aa35d1,    0000
138230 dd96d86d60f75fee329228f83cecc80c,    0000
138240 261ad91df03ee3711e94a873f9207d4e,    0000
138250 93c8d0f5bcd836772a7100d4fbba238,    0000
138260 261ad91df03ee3711e94a873f9207d4e,    0000
138270 93c8d0f5bcd836772a7100d4fbba238,    0000
138280 3032d01053df9fe6ab1cd20211190d34,    0000
138290 36f94df66097479db2ea9120915595,    0000
1382a0 3032d01053df9fe6ab1cd20211190d34,    0000
1382b0 36f94df66097479db2ea9120915595,    0000
1382c0 9f40fecf724418ad9e5b9f2a2589f73d,    0000
1382d0 cedd013c82ade999a08810612982404e,    0000
1382e0 9f40fecf724418ad9e5b9f2a2589f73d,    0000
1382f0 cedd013c82ade999a08810612982404e,    0000
138300 5bf77fcc554271ee52d3c6eca050bc2b,    0000
138310 8fe95b1bf782280c42b6d69b3a2cad5e,    0000
138320 5bf77fcc554271ee52d3c6eca050bc2b,    0000
138330 8fe95b1bf782280c42b6d69b3a2cad5e,    0000
138340 45a112dfa9b6a6b5ef323e4870238aac,    0000
138350 1977802d1085fef69e6f9ca022c258b9,    0000
138360 45a112dfa9b6a6b5ef323e4870238aac,    0000
138370 1977802d1085fef69e6f9ca022c258b9,    0000
138380 bbd2d694b99faf17aa3bb9cc7d0b2e19,    0000
138390 24b833f8299d6f9f8f581aa339345046,    0000
1383a0 bbd2d694b99faf17aa3bb9cc7d0b2e19,    0000
1383b0 24b833f8299d6f9f8f581aa339345046,    0000
1383c0 258c5e26afd2a75847fc84f8531a1d12,    0000
1383d0 e60fbb6685fbf5e06af3bd37d0c6dfb9,    0000
1383e0 258c5e26afd2a75847fc84f8531a1d12,    0000
1383f0 e60fbb6685fbf5e06af3bd37d0c6dfb9,    0000
138400 2ace6cac907721ae317001c429a9c82,    0000
138410 8e7da6c3bd1ffa1402abd9e5122d339,    0000
138420 2ace6cac907721ae317001c429a9c82,    0000
138430 8e7da6c3bd1ffa1402abd9e5122d339,    0000
138440 1eb75252f87c1ede183e25c396144218,    0000
138450 baa86d39867f40e682cb81ee9845c5f9,    0000
138460 1eb75252f87c1ede183e25c396144218,    0000
138470 baa86d39867f40e682cb81ee9845c5f9,    0000
138480 267b13599c1995abc782f3acd9ed2e75,    0000
138490 ba29c9af49c8bbf7a411e1d87ee4efe,    0000
1384a0 267b13599c1995abc782f3acd9ed2e75,    0000
1384b0 ba29c9af49c8bbf7a411e1d87ee4efe,    0000
1384c0 f31157261d3fb6a1dd3a2c6762f665e3,    0000
1384d0 196427f7c3e45891e6a5ea837f83997e,    0000
1384e0 f31157261d3fb6a1dd3a2c6762f665e3,    0000
1384f0 196427f7c3e45891e6a5ea837f83997e,    0000
138500 26cd30358bcf8cd991f90b321141da26,    0000
138510 1a63280137462dd15661da55cee43b5,    0000
138520 26cd30358bcf8cd991f90b321141da26,    0000
138530 1a63280137462dd15661da55cee43b5,    0000
138540 908784532e292edeecd1e4817e3b79,    0000
138550 13c1705a4a77798998e967aad13160b,    0000
138560 908784532e292edeecd1e4817e3b79,    0000
138570 13c1705a4a77798998e967aad13160b,    0000
138580 52c61095ba86aa2c75afbbc754d8aa6,    0000
138590 903fcdd9abfd08f77052a00aceaa4311,    0000
1385a0 52c61095ba86aa2c75afbbc754d8aa6,    0000
1385b0 903fcdd9abfd08f77052a00aceaa4311,    0000
1385c0 7383e686c43570bf600e7084208514e0,    0000
1385d0 3ff609e4bf2d3c30341286d8a36f8ffa,    0000
1385e0 7383e686c43570bf600e7084208514e0,    0000
1385f0 3ff609e4bf2d3c30341286d8a36f8ffa,    0000
138600 93573e4a1e946a52bdde869d9897ea51,    0000
138610 7f72120bbe991b528386e50c942628f9,    0000
138620 93573e4a1e946a52bdde869d9897ea51,    0000
138630 7f72120bbe991b528386e50c942628f9,    0000
138640 10c57e4f3a1e5095b552f5a89ae049aa,    0000
138650 2d27f7e12c7492bde018faeafaa4d302,    0000
138660 10c57e4f3a1e5095b552f5a89ae049aa,    0000
138670 2d27f7e12c7492bde018faeafaa4d302,    0000
138680 129ea4d37df2d512ed7d29399e09a41f,    0000
138690 d0176c8dce392e50e27994f493cbfa3f,    0000
1386a0 129ea4d37df2d512ed7d29399e09a41f,    0000
1386b0 d0176c8dce392e50e27994f493cbfa3f,    0000
1386c0 2f96eff6c9dc9ecbd763c9afc66a7487,    0000
1386d0 fc0b77d56f9f165c69312ce8855fd39,    0000
1386e0 2f96eff6c9dc9ecbd763c9afc66a7487,    0000
1386f0 fc0b77d56f9f165c69312ce8855fd39,    0000
138700 245d6f2de4098cbdda6808d15a40bffa,    0000
138710 a0eeeaac66d4b95c2deec59256b1937,    0000
138720 245d6f2de4098cbdda6808d15a40bffa,    0000
138730 a0eeeaac66d4b95c2deec59256b1937,    0000
138740 c854da0976ec8ea35ebea072b85c1f48,    0000
138750 7b501744e0ca9e8a6d78d23e379124aa,    0000
138760 c854da0976ec8ea35ebea072b85c1f48,    0000
138770 7b501744e0ca9e8a6d78d23e379124aa,    0000
138780 c4f55b3d96fd15784c660262977519d2,    0000
138790 f6bfa64258b4fe90bdef2aa49cd62a7,    0000
1387a0 c4f55b3d96fd15784c660262977519d2,    0000
1387b0 f6bfa64258b4fe90bdef2aa49cd62a7,    0000
1387c0 ccb9679d336e8ed35dac46bc51ba604f,    0000
1387d0 6aea509b49b7344fcd57c48a3f3ad8c4,    0000
1387e0 ccb9679d336e8ed35dac46bc51ba604f,    0000
1387f0 6aea509b49b7344fcd57c48a3f3ad8c4,    0000
138800 2a3ff3c4f5ae5679d6c4bce1cab36ba,    0000
138810 d2c705cd4ce7a20f8d17dec1846a47d0,    0000
138820 2a3ff3c4f5ae5679d6c4bce1cab36ba,    0000
138830 d2c705cd4ce7a20f8d17dec1846a47d0,    0000
138840 ea90daf3793bbc7ab7310808adde8dc5,    0000
138850 657b828c659659c93c217fac227d95c6,    0000
138860 ea90daf3793bbc7ab7310808adde8dc5,    0000
138870 657b828c659659c93c217fac227d95c6,    0000
138880 eae4adc6b923bc989a42f421bed946c7,    0000
138890 81653f69c717a33ba1367bb39e6e80c4,    0000
1388a0 eae4adc6b923bc989a42f421bed946c7,    0000
1388b0 81653f69c717a33ba1367bb39e6e80c4,    0000
1388c0 ccf68e21569ab0218f0e8e2b3644f72e,    0000
1388d0 74f4fb4bedf4e001a6c98f59e0d88ab2,    0000
1388e0 ccf68e21569ab0218f0e8e2b3644f72e,    0000
1388f0 74f4fb4bedf4e001a6c98f59e0d88ab2,    0000
138900 424872d1adcc0b3d33036a343f258f6d,    0000
138910 c950765d3fcceb8fe49e85f747c1445,    0000
138920 424872d1adcc0b3d33036a343f258f6d,    0000
138930 c950765d3fcceb8fe49e85f747c1445,    0000
138940 26721fd0264972693e48541a45c28329,    0000
138950 5dad4807bda057cde2981ba37f396875,    0000
138960 26721fd0264972693e48541a45c28329,    0000
138970 5dad4807bda057cde2981ba37f396875,    0000
138980 de6bfbd290e08dc3c2a62c6ba3f56081,    0000
138990 d9b3666132137912469b45842d30f9a3,    0000
1389a0 de6bfbd290e08dc3c2a62c6ba3f56081,    0000
1389b0 d9b3666132137912469b45842d30f9a3,    0000
1389c0 3684aeef475b54cb1d7e958fc0969cbc,    0000
1389d0 580f662822bc5a6a107e262d23454343,    0000
1389e0 3684aeef475b54cb1d7e958fc0969cbc,    0000
1389f0 580f662822bc5a6a107e262d23454343,    0000
138a00 511efd2540a077facf9fb47631aa35d1,    0000
138a10 dd96d86d60f75fee329228f83cecc80c,    0000
138a20 511efd2540a077facf9fb47631aa35d1,    0000
138a30 dd96d86d60f75fee329228f83cecc80c,    0000
138a40 261ad91df03ee3711e94a873f9207d4e,    0000
138a50 93c8d0f5bcd836772a7100d4fbba238,    0000
138a60 261ad91df03ee3711e94a873f9207d4e,    0000
138a70 93c8d0f5bcd836772a7100d4fbba238,    0000
138a80 3032d01053df9fe6ab1cd20211190d34,    0000
138a90 36f94df66097479db2ea9120915595,    0000
138aa0 3032d01053df9fe6ab1cd20211190d34,    0000
138ab0 36f94df66097479db2ea9120915595,    0000
